"v_1_1";0;"Ikke valgt"
"fp_07";2;"Litt viktig"
"fp_07";3;"Ganske viktig"
"fp_07";4;"Veldig viktig"
"fp_08";1;"Ikke viktig"
"fp_08";2;"Litt viktig"
"fp_08";3;"Ganske viktig"
"fp_08";4;"Veldig viktig"
"fp_09";1;"Ikke viktig"
"fp_09";2;"Litt viktig"
"fp_09";3;"Ganske viktig"
"fp_09";4;"Veldig viktig"
"fp_10";1;"Ikke viktig"
"fp_10";2;"Litt viktig"
"fp_10";3;"Ganske viktig"
"fp_10";4;"Veldig viktig"
"fp_11";1;"Ikke viktig"
"fp_11";2;"Litt viktig"
"fp_11";3;"Ganske viktig"
"fp_11";4;"Veldig viktig"
"fp_12";1;"Ikke viktig"
"fp_12";2;"Litt viktig"
"fp_12";3;"Ganske viktig"
"fp_12";4;"Veldig viktig"
"fp_13";1;"Ikke viktig"
"fp_13";2;"Litt viktig"
"fp_13";3;"Ganske viktig"
"fp_13";4;"Veldig viktig"
"fp_14";1;"Ikke viktig"
"fp_14";2;"Litt viktig"
"fp_14";3;"Ganske viktig"
"fp_14";4;"Veldig viktig"
"fp_15";1;"Ikke viktig"
"fp_15";2;"Litt viktig"
"fp_15";3;"Ganske viktig"
"fp_15";4;"Veldig viktig"
"fp_16";1;"Ikke viktig"
"fp_16";2;"Litt viktig"
"fp_16";3;"Ganske viktig"
"fp_16";4;"Veldig viktig"
"fp_17";1;"Ikke viktig"
"fp_17";2;"Litt viktig"
"fp_17";3;"Ganske viktig"
"fp_17";4;"Veldig viktig"
"fp_18";1;"Ikke viktig"
"fp_18";2;"Litt viktig"
"fp_18";3;"Ganske viktig"
"fp_18";4;"Veldig viktig"
"fp_19";1;"Ikke viktig"
"fp_19";2;"Litt viktig"
"fp_19";3;"Ganske viktig"
"fp_19";4;"Veldig viktig"
"up_01";1;"Helt uenig"
"up_01";2;"Uenig"
"up_01";3;"Enig"
"up_01";4;"Helt enig"
"up_02";1;"Helt uenig"
"up_02";2;"Uenig"
"up_02";3;"Enig"
"up_02";4;"Helt enig"
"up_03";1;"Helt uenig"
"up_03";2;"Uenig"
"up_03";3;"Enig"
"up_03";4;"Helt enig"
"up_04";1;"Helt uenig"
"up_04";2;"Uenig"
"up_04";3;"Enig"
"up_04";4;"Helt enig"
"up_05";1;"Helt uenig"
"up_05";2;"Uenig"
"up_05";3;"Enig"
"up_05";4;"Helt enig"
"up_06";1;"Helt uenig"
"up_06";2;"Uenig"
"up_06";3;"Enig"
"up_06";4;"Helt enig"
"up_07";1;"Helt uenig"
"up_07";2;"Uenig"
"up_07";3;"Enig"
"up_07";4;"Helt enig"
"up_08";1;"Helt uenig"
"up_08";2;"Uenig"
"up_08";3;"Enig"
"up_08";4;"Helt enig"
"up_09";1;"Helt uenig"
"up_09";2;"Uenig"
"up_09";3;"Enig"
"up_09";4;"Helt enig"
"up_10";1;"Helt uenig"
"up_10";2;"Uenig"
"up_10";3;"Enig"
"up_10";4;"Helt enig"
"up_11";1;"Helt uenig"
"up_11";2;"Uenig"
"up_11";3;"Enig"
"up_11";4;"Helt enig"
"up_12";1;"Helt uenig"
"up_12";2;"Uenig"
"up_12";3;"Enig"
"up_12";4;"Helt enig"
"up_13";1;"Helt uenig"
"up_13";2;"Uenig"
"up_13";3;"Enig"
"up_13";4;"Helt enig"
"up_14";1;"Helt uenig"
"up_14";2;"Uenig"
"up_14";3;"Enig"
"up_14";4;"Helt enig"
"hm_1";1;"Helt uenig"
"hm_1";2;"Uenig"
"hm_1";3;"Enig"
"hm_1";4;"Helt enig"
"hm_2";1;"Helt uenig"
"hm_2";2;"Uenig"
"hm_2";3;"Enig"
"hm_2";4;"Helt enig"
"hm_3";1;"Helt uenig"
"hm_3";2;"Uenig"
"hm_3";3;"Enig"
"hm_3";4;"Helt enig"
"hm_4";1;"Helt uenig"
"hm_4";2;"Uenig"
"hm_4";3;"Enig"
"hm_4";4;"Helt enig"
"hm_5";1;"Helt uenig"
"hm_5";2;"Uenig"
"hm_5";3;"Enig"
"hm_5";4;"Helt enig"
"hm_6";1;"Helt uenig"
"hm_6";2;"Uenig"
"hm_6";3;"Enig"
"hm_6";4;"Helt enig"
"hm_7";1;"Helt uenig"
"hm_7";2;"Uenig"
"hm_7";3;"Enig"
"hm_7";4;"Helt enig"
"hn_1";1;"Helt uenig"
"hn_1";2;"Uenig"
"hn_1";3;"Enig"
"hn_1";4;"Helt enig"
"hn_2";1;"Helt uenig"
"hn_2";2;"Uenig"
"hn_2";3;"Enig"
"hn_2";4;"Helt enig"
"hn_3";1;"Helt uenig"
"hn_3";2;"Uenig"
"hn_3";3;"Enig"
"hn_3";4;"Helt enig"
"hn_4";1;"Helt uenig"
"hn_4";2;"Uenig"
"hn_4";3;"Enig"
"hn_4";4;"Helt enig"
"hn_5";1;"Helt uenig"
"hn_5";2;"Uenig"
"hn_5";3;"Enig"
"hn_5";4;"Helt enig"
"hn_6";1;"Helt uenig"
"hn_6";2;"Uenig"
"hn_6";3;"Enig"
"hn_6";4;"Helt enig"
"hn_7";1;"Helt uenig"
"hn_7";2;"Uenig"
"hn_7";3;"Enig"
"hn_7";4;"Helt enig"
"b_1";1;"Jente"
"b_1";2;"Gutt"
"b_1";3;"Annet/vil ikke svare"
"b_2";1;"Høyskole eller universitet i 5 år eller mer "
"b_2";2;"Høyskole eller universitet i 3-4 år "
"b_2";3;"Kort fagskole- eller høyere utdanning (etter videregående) på 1 til 2 år "
"b_2";4;"Videregående opplæring i skole eller fagopplæring "
"b_2";5;"Grunnskole "
"b_2";6;"Ikke relevant/ vet ikke "
"b_3";1;"Høyskole eller universitet i 5 år eller mer "
"b_3";2;"Høyskole eller universitet i 3-4 år "
"b_3";3;"Kort fagskole- eller høyere utdanning (etter videregående) på 1 til 2 år "
"b_3";4;"Videregående opplæring i skole eller fagopplæring "
"b_3";5;"Grunnskole "
"b_3";6;"Ikke relevant/ vet ikke "
"b_4";1;"Ja "
"b_4";2;"Nei"
"b_4";3;"Ikke relevant/ vet ikke"
"b_5";1;"Ja "
"b_5";2;"Nei"
"b_5";3;"Ikke relevant/ vet ikke"
"b_6_1";1;"Norge"
"b_6_1";2;"Sverige eller Danmark"
"b_6_1";3;"Annet europeisk land"
"b_6_1";4;"Asia"
"b_6_1";5;"Australia, New Zealand Canada eller USA"
"b_6_1";6;"Afrika"
"b_6_1";7;"Sør-Amerika"
"b_6_1";8;"Ikke relevant/ vet ikke"
"b_6_2";1;"Norge"
"b_6_2";2;"Sverige eller Danmark"
"b_6_2";3;"Annet europeisk land"
"b_6_2";4;"Asia"
"b_6_2";5;"Australia, New Zealand Canada eller USA"
"b_6_2";6;"Afrika"
"b_6_2";7;"Sør-Amerika"
"b_6_2";8;"Ikke relevant/ vet ikke"
"b_6_3";1;"Norge"
"b_6_3";2;"Sverige eller Danmark"
"b_6_3";3;"Annet europeisk land"
"b_6_3";4;"Asia"
"b_6_3";5;"Australia, New Zealand Canada eller USA"
"b_6_3";6;"Afrika"
"b_6_3";7;"Sør-Amerika"
"b_6_3";8;"Ikke relevant/ vet ikke"
"b_7_1";1;"1"
"b_7_1";2;"2"
"b_7_1";3;"3"
"b_7_1";4;"4"
"b_7_1";5;"5"
"b_7_1";6;"6"
"b_7_1";7;"Ikke fått karakter"
"b_7_2";1;"1"
"b_7_2";2;"2"
"b_7_2";3;"3"
"b_7_2";4;"4"
"b_7_2";5;"5"
"b_7_2";6;"6"
"b_7_2";7;"Ikke fått karakter"
"b_7_3";1;"1"
"b_7_3";2;"2"
"b_7_3";3;"3"
"b_7_3";4;"4"
"b_7_3";5;"5"
"b_7_3";6;"6"
"b_7_3";7;"Ikke fått karakter"
"b_7_4";1;"1"
"b_7_4";2;"2"
"b_7_4";3;"3"
"b_7_4";4;"4"
"b_7_4";5;"5"
"b_7_4";6;"6"
"b_7_4";7;"Ikke fått karakter"
"b_8_1";1;"1"
"b_8_1";2;"2"
"b_8_1";3;"3"
"b_8_1";4;"4"
"b_8_1";5;"5"
"b_8_1";6;"6"
"b_8_1";7;"Får ikke karakter"
"b_8_2";1;"1"
"b_8_2";2;"2"
"b_8_2";3;"3"
"b_8_2";4;"4"
"b_8_2";5;"5"
"b_8_2";6;"6"
"b_8_2";7;"Får ikke karakter"
"b_8_3";1;"1"
"b_8_3";2;"2"
"b_8_3";3;"3"
"b_8_3";4;"4"
"b_8_3";5;"5"
"b_8_3";6;"6"
"b_8_3";7;"Får ikke karakter"
"bp_00";1;"1"
"bp_00";2;"2"
"bp_00";3;"3"
"bp_00";4;"4"
"bp_00";5;"5"
"bp_00";6;"6"
"bp_00";7;"Får ikke karakter"
"bp_01";1;"1"
"bp_01";2;"2"
"bp_01";3;"3"
"bp_01";4;"4"
"bp_01";5;"5"
"bp_01";6;"6"
"bp_01";7;"Får ikke karakter"
"bp_02";1;"1"
"bp_02";2;"2"
"bp_02";3;"3"
"bp_02";4;"4"
"bp_02";5;"5"
"bp_02";6;"6"
"bp_02";7;"Får ikke karakter"
"bp_03";1;"1"
"bp_03";2;"2"
"bp_03";3;"3"
"bp_03";4;"4"
"bp_03";5;"5"
"bp_03";6;"6"
"bp_03";7;"Får ikke karakter"
"bp_04";1;"1"
"bp_04";2;"2"
"bp_04";3;"3"
"bp_04";4;"4"
"bp_04";5;"5"
"bp_04";6;"6"
"bp_04";7;"Får ikke karakter"
"bp_05";1;"1"
"bp_05";2;"2"
"bp_05";3;"3"
"bp_05";4;"4"
"bp_05";5;"5"
"bp_05";6;"6"
"bp_05";7;"Får ikke karakter"
"bp_06";1;"1"
"bp_06";2;"2"
"bp_06";3;"3"
"bp_06";4;"4"
"bp_06";5;"5"
"bp_06";6;"6"
"bp_06";7;"Får ikke karakter"
"bp_07";1;"1"
"bp_07";2;"2"
"bp_07";3;"3"
"bp_07";4;"4"
"bp_07";5;"5"
"bp_07";6;"6"
"bp_07";7;"Får ikke karakter"
"bp_08";1;"1"
"bp_08";2;"2"
"bp_08";3;"3"
"bp_08";4;"4"
"bp_08";5;"5"
"bp_08";6;"6"
"bp_08";7;"Får ikke karakter"
"bp_09";1;"1"
"bp_09";2;"2"
"bp_09";3;"3"
"bp_09";4;"4"
"bp_09";5;"5"
"bp_09";6;"6"
"bp_09";7;"Får ikke karakter"
"bp_10";1;"1"
"bp_10";2;"2"
"bp_10";3;"3"
"bp_10";4;"4"
"bp_10";5;"5"
"bp_10";6;"6"
"bp_10";7;"Får ikke karakter"
"bp_11";1;"1"
"bp_11";2;"2"
"bp_11";3;"3"
"bp_11";4;"4"
"bp_11";5;"5"
"bp_11";6;"6"
"bp_11";7;"Får ikke karakter"
"bp_12";1;"1"
"bp_12";2;"2"
"bp_12";3;"3"
"bp_12";4;"4"
"bp_12";5;"5"
"bp_12";6;"6"
"bp_12";7;"Får ikke karakter"
"bp_13";1;"1"
"bp_13";2;"2"
"bp_13";3;"3"
"bp_13";4;"4"
"bp_13";5;"5"
"bp_13";6;"6"
"bp_13";7;"Får ikke karakter"
"bp_14";1;"1"
"bp_14";2;"2"
"bp_14";3;"3"
"bp_14";4;"4"
"bp_14";5;"5"
"bp_14";6;"6"
"bp_14";7;"Får ikke karakter"
"bp_15";1;"1"
"bp_15";2;"2"
"bp_15";3;"3"
"bp_15";4;"4"
"bp_15";5;"5"
"bp_15";6;"6"
"bp_15";7;"Får ikke karakter"
"bp_16";1;"1"
"bp_16";2;"2"
"bp_16";3;"3"
"bp_16";4;"4"
"bp_16";5;"5"
"bp_16";6;"6"
"bp_16";7;"Får ikke karakter"
"bp_17";1;"1"
"bp_17";2;"2"
"bp_17";3;"3"
"bp_17";4;"4"
"bp_17";5;"5"
"bp_17";6;"6"
"bp_17";7;"Får ikke karakter"
"bp_18";1;"1"
"bp_18";2;"2"
"bp_18";3;"3"
"bp_18";4;"4"
"bp_18";5;"5"
"bp_18";6;"6"
"bp_18";7;"Får ikke karakter"
"bp_19";1;"1"
"bp_19";2;"2"
"bp_19";3;"3"
"bp_19";4;"4"
"bp_19";5;"5"
"bp_19";6;"6"
"bp_19";7;"Får ikke karakter"
"bp_20";1;"1"
"bp_20";2;"2"
"bp_20";3;"3"
"bp_20";4;"4"
"bp_20";5;"5"
"bp_20";6;"6"
"bp_20";7;"Får ikke karakter"
"bp_21";1;"1"
"bp_21";2;"2"
"bp_21";3;"3"
"bp_21";4;"4"
"bp_21";5;"5"
"bp_21";6;"6"
"bp_21";7;"Får ikke karakter"
"bp_22";1;"1"
"bp_22";2;"2"
"bp_22";3;"3"
"bp_22";4;"4"
"bp_22";5;"5"
"bp_22";6;"6"
"bp_22";7;"Får ikke karakter"
"bp_23";1;"1"
"bp_23";2;"2"
"bp_23";3;"3"
"bp_23";4;"4"
"bp_23";5;"5"
"bp_23";6;"6"
"bp_23";7;"Får ikke karakter"
"bp_24";1;"1"
"bp_24";2;"2"
"bp_24";3;"3"
"bp_24";4;"4"
"bp_24";5;"5"
"bp_24";6;"6"
"bp_24";7;"Får ikke karakter"
"bp_25";1;"1"
"bp_25";2;"2"
"bp_25";3;"3"
"bp_25";4;"4"
"bp_25";5;"5"
"bp_25";6;"6"
"bp_25";7;"Får ikke karakter"
"bp_26";1;"1"
"bp_26";2;"2"
"bp_26";3;"3"
"bp_26";4;"4"
"bp_26";5;"5"
"bp_26";6;"6"
"bp_26";7;"Får ikke karakter"
"bp_27";1;"1"
"bp_27";2;"2"
"bp_27";3;"3"
"bp_27";4;"4"
"bp_27";5;"5"
"bp_27";6;"6"
"bp_27";7;"Får ikke karakter"
"bp_28";1;"1"
"bp_28";2;"2"
"bp_28";3;"3"
"bp_28";4;"4"
"bp_28";5;"5"
"bp_28";6;"6"
"bp_28";7;"Får ikke karakter"
"bp_29";1;"1"
"bp_29";2;"2"
"bp_29";3;"3"
"bp_29";4;"4"
"bp_29";5;"5"
"bp_29";6;"6"
"bp_29";7;"Får ikke karakter"
"bp_30";1;"1"
"bp_30";2;"2"
"bp_30";3;"3"
"bp_30";4;"4"
"bp_30";5;"5"
"bp_30";6;"6"
"bp_30";7;"Får ikke karakter"
"bp_31";1;"1"
"bp_31";2;"2"
"bp_31";3;"3"
"bp_31";4;"4"
"bp_31";5;"5"
"bp_31";6;"6"
"bp_31";7;"Får ikke karakter"
"bp_32";1;"1"
"bp_32";2;"2"
"bp_32";3;"3"
"bp_32";4;"4"
"bp_32";5;"5"
"bp_32";6;"6"
"bp_32";7;"Får ikke karakter"
"bp_33";1;"1"
"bp_33";2;"2"
"bp_33";3;"3"
"bp_33";4;"4"
"bp_33";5;"5"
"bp_33";6;"6"
"bp_33";7;"Får ikke karakter"
"bp_34";1;"1"
"bp_34";2;"2"
"bp_34";3;"3"
"bp_34";4;"4"
"bp_34";5;"5"
"bp_34";6;"6"
"bp_34";7;"Får ikke karakter"
"bp_35";1;"1"
"bp_35";2;"2"
"bp_35";3;"3"
"bp_35";4;"4"
"bp_35";5;"5"
"bp_35";6;"6"
"bp_35";7;"Får ikke karakter"
"bp_36";1;"1"
"bp_36";2;"2"
"bp_36";3;"3"
"bp_36";4;"4"
"bp_36";5;"5"
"bp_36";6;"6"
"bp_36";7;"Får ikke karakter"
"bp_37";1;"1"
"bp_37";2;"2"
"bp_37";3;"3"
"bp_37";4;"4"
"bp_37";5;"5"
"bp_37";6;"6"
"bp_37";7;"Får ikke karakter"
"bp_38";1;"1"
"bp_38";2;"2"
"bp_38";3;"3"
"bp_38";4;"4"
"bp_38";5;"5"
"bp_38";6;"6"
"bp_38";7;"Får ikke karakter"
"bp_39";1;"1"
"bp_39";2;"2"
"bp_39";3;"3"
"bp_39";4;"4"
"bp_39";5;"5"
"bp_39";6;"6"
"bp_39";7;"Får ikke karakter"
"bp_40";1;"1"
"bp_40";2;"2"
"bp_40";3;"3"
"bp_40";4;"4"
"bp_40";5;"5"
"bp_40";6;"6"
"bp_40";7;"Får ikke karakter"
"bp_41";1;"1"
"bp_41";2;"2"
"bp_41";3;"3"
"bp_41";4;"4"
"bp_41";5;"5"
"bp_41";6;"6"
"bp_41";7;"Får ikke karakter"
"bp_42";1;"1"
"bp_42";2;"2"
"bp_42";3;"3"
"bp_42";4;"4"
"bp_42";5;"5"
"bp_42";6;"6"
"bp_42";7;"Får ikke karakter"
"bp_43";1;"1"
"bp_43";2;"2"
"bp_43";3;"3"
"bp_43";4;"4"
"bp_43";5;"5"
"bp_43";6;"6"
"bp_43";7;"Får ikke karakter"
"bp_44";1;"1"
"bp_44";2;"2"
"bp_44";3;"3"
"bp_44";4;"4"
"bp_44";5;"5"
"bp_44";6;"6"
"bp_44";7;"Får ikke karakter"
"bp_45";1;"1"
"bp_45";2;"2"
"bp_45";3;"3"
"bp_45";4;"4"
"bp_45";5;"5"
"bp_45";6;"6"
"bp_45";7;"Får ikke karakter"
"bp_46";1;"1"
"bp_46";2;"2"
"bp_46";3;"3"
"bp_46";4;"4"
"bp_46";5;"5"
"bp_46";6;"6"
"bp_46";7;"Får ikke karakter"
"bp_47";1;"1"
"bp_47";2;"2"
"bp_47";3;"3"
"bp_47";4;"4"
"bp_47";5;"5"
"bp_47";6;"6"
"bp_47";7;"Får ikke karakter"
"bp_48";1;"1"
"bp_48";2;"2"
"bp_48";3;"3"
"bp_48";4;"4"
"bp_48";5;"5"
"bp_48";6;"6"
"bp_48";7;"Får ikke karakter"
"bp_49";1;"1"
"bp_49";2;"2"
"bp_49";3;"3"
"bp_49";4;"4"
"bp_49";5;"5"
"bp_49";6;"6"
"bp_49";7;"Får ikke karakter"
"bp_50";1;"1"
"bp_50";2;"2"
"bp_50";3;"3"
"bp_50";4;"4"
"bp_50";5;"5"
"bp_50";6;"6"
"bp_50";7;"Får ikke karakter"
"bp_51";1;"1"
"bp_51";2;"2"
"bp_51";3;"3"
"bp_51";4;"4"
"bp_51";5;"5"
"bp_51";6;"6"
"bp_51";7;"Får ikke karakter"
"bp_52";1;"1"
"bp_52";2;"2"
"bp_52";3;"3"
"bp_52";4;"4"
"bp_52";5;"5"
"bp_52";6;"6"
"bp_52";7;"Får ikke karakter"
"bp_53";1;"1"
"bp_53";2;"2"
"bp_53";3;"3"
"bp_53";4;"4"
"bp_53";5;"5"
"bp_53";6;"6"
"bp_53";7;"Får ikke karakter"
"bp_54";1;"1"
"bp_54";2;"2"
"bp_54";3;"3"
"bp_54";4;"4"
"bp_54";5;"5"
"bp_54";6;"6"
"bp_54";7;"Får ikke karakter"
"bp_55";1;"1"
"bp_55";2;"2"
"bp_55";3;"3"
"bp_55";4;"4"
"bp_55";5;"5"
"bp_55";6;"6"
"bp_55";7;"Får ikke karakter"
"bp_56";1;"1"
"bp_56";2;"2"
"bp_56";3;"3"
"bp_56";4;"4"
"bp_56";5;"5"
"bp_56";6;"6"
"bp_56";7;"Får ikke karakter"
"bp_57";1;"1"
"bp_57";2;"2"
"bp_57";3;"3"
"bp_57";4;"4"
"bp_57";5;"5"
"bp_57";6;"6"
"bp_57";7;"Får ikke karakter"
"bp_58";1;"1"
"bp_58";2;"2"
"bp_58";3;"3"
"bp_58";4;"4"
"bp_58";5;"5"
"bp_58";6;"6"
"bp_58";7;"Får ikke karakter"
"b_1_1";2;"Hemne videregående skole (Kyrksæterøra )"
"b_1_1";3;"Melhus videregående"
"b_1_1";4;"Mære Landbruksskole"
"b_1_1";5;"Tangen VGS"
"b_1_1";6;"Lillehammer videregående skole"
"b_1_1";7;"Sandnessjøen videregående skole"
"b_1_1";8;"Danielsen Intensivgymnas (privat)"
"b_1_1";9;"Hans Nielsen Hauge videregående skole"
"b_1_1";10;"Bryne vidaregåande skule"
"b_1_1";11;"Bybroen videregående"
"b_1_1";12;"Kristen videregående skole ? Nordland"
"b_1_1";13;"Malakoff videregående skole"
"b_1_1";14;"Heggen videregående skole"
"b_1_1";15;"Kvaløya videregående skole"
"b_1_1";16;"Voss gymnas"
"b_1_1";17;"Odda vidaregåande skule"
"b_1_1";18;"Heimdal VGS"
"b_1_1";19;"Steinkjer videregående skole"
"b_1_1";20;"Inderøy videregående skole"
"b_1_1";21;"Tvedestrand og Åmli videregående skole - Avd Tvedestrand"
"b_1_1";22;"Arendal videregående skole"
"b_1_1";23;"Horten videregående skole"
"b_1_1";24;"Skedsmo videregående skole"
"b_1_1";25;"Oslo Handelsgymnasium"
"b_1_1";26;"Kristiansand katedralskole Gimle"
"b_1_1";27;"Mandal videregående skole"
"b_1_1";28;"Flekkefjord videregående skole - Studiested Flekkefjord"
"b_1_1";29;"Gjøvik VGS"
"b_1_1";30;"Bodø videregående skole"
"b_1_1";31;"Fauske videregående"
"b_1_1";32;"Polarsirkelen videregående skole"
"b_1_1";33;"Kopervik VGS"
"b_1_1";34;"Samisk videregående skole og Reindriftsskole - Kautokeino"
"b_1_1";35;"Steinerskolen Stavanger"
"b_1_1";36;"Akademiet Drammen"
"b_1_1";37;"Vågen VGS"
"b_1_1";38;"Valle Hovin videregående skole"
"b_1_1";39;"Slottsfjellet videregående steinerskole"
"b_1_1";40;"Færder videregående skole"
"b_1_1";41;"Glemmen videregående skole"
"b_1_1";42;"Akademiet Ypsilon videregående skole as"
"b_1_1";43;"Moss videregående steinerskole"
"b_1_1";44;"Stiftelsen Telemark Toppidrett Gymnas"
"b_1_1";45;"St. Olav videregående skole"
"b_1_1";46;"Spjelkavik videregående skole"
"b_1_1";47;"Molde videregående skole"
"b_1_1";48;"Sygna vidaregåande skule"
"b_1_1";49;"Flora vidaregåande skule"
"b_1_1";50;"Vågsbygd videregående skole"
"b_1_1";51;"Oppdal videregående skole"
"b_1_1";52;"Byåsen videregående skole"
"b_1_1";53;"Kristen Videregående skole Trøndelag"
"b_1_1";54;"Bodin videregående skole og maritime fagskole"
"b_1_1";55;"Johan Bojer videregående skole Skolested Rissa"
"b_1_1";56;"Strinda videregående skole"
"b_1_1";57;"Sjøvegan videregående skole"
"b_1_1";58;"Johan Bojer videregående skole Skolested Leksvik"
"stato_1";0;"Ikke valgt"
"stato_1";1;"Valgt"
"stato_2";0;"Ikke valgt"
"stato_2";1;"Valgt"
"stato_3";0;"Ikke valgt"
"stato_3";1;"Valgt"
"stato_4";0;"Ikke valgt"
"stato_4";1;"Valgt"
"stato_5";0;"Ikke valgt"
"stato_5";1;"Valgt"
